tconst,numVotes,averageRating
tt0096465,537,5.2
tt0096466,632,5
tt0096467,205,5.2
tt0096468,15,6.8
tt0096469,18,5.4
tt0096470,11,5.5
tt0096471,18,6.7
tt0096472,251,7.3
tt0096473,11,4.5
tt0096474,11,4.4
tt0096475,16,6
tt0096476,220,6.9
tt0096477,121,6.3
tt0096478,104,7
tt0096479,14,6.1
tt0096481,34,6.5
tt0096482,54,7.4
tt0096483,356,4.7
tt0096484,28,7.1
tt0096486,7583,5.1
tt0096487,45413,6.8
tt0096488,162,6.1
tt0096489,46,6.6
tt0096490,71,6.5
tt0096492,579,7.5
tt0096493,21,6.2
tt0096494,23,6.5
tt0096495,47,7
tt0096496,25,5.9
tt0096497,25,5.6
tt0096498,105,5.4
tt0096499,73,7.7
tt0096501,328,6
tt0096502,58,5.1
tt0096503,85,7.4
tt0096504,40,7.6
tt0096505,122,6.6
tt0096506,32,6.2
tt0096507,1613,5.8
tt0096508,8,4.1
tt0096509,42,5.7
tt0096510,192,7.7
tt0096511,3405,4.9
tt0096512,141,6
tt0096513,116,6.8
tt0096514,396,4.1
tt0096515,33,7.8
tt0096516,120,7.2
tt0096517,1289,6.6
tt0096519,30,5.5
tt0096520,281,6.3
tt0096521,9,6.3
tt0096522,310,5.5
tt0096523,1419,5.6
tt0096526,9,5.1
tt0096527,9,7
tt0096528,183,6.2
tt0096529,17,8.3
tt0096530,9,5.2
tt0096531,4075,6.8
tt0096532,1673,6.6
tt0096533,20,6.6
tt0096534,327,7
tt0096535,2403,7.2
tt0096536,1138,8.7
tt0096537,608,6.4
tt0096538,221,6.3
tt0096540,3840,7.9
tt0096541,39,8.6
tt0096542,20264,5.2
tt0096543,5580,7.4
tt0096544,25,7.2
tt0096545,1046,6.5
tt0096546,108,7
tt0096547,134,6.6
tt0096548,36926,8.8
tt0096549,144,7.3
tt0096550,495,6.2
tt0096551,160,7.4
tt0096552,9,4.9
tt0096553,282,6.9
tt0096554,776,6.4
tt0096555,1874,6
tt0096556,31,5.9
tt0096557,12893,7.6
tt0096558,16,7.3
tt0096559,10,6.6
tt0096560,3792,7
tt0096562,19,7.9
tt0096563,4405,7.1
tt0096564,8,7.4
tt0096565,890,7.5
tt0096566,238,8.7
tt0096567,8,6.5
tt0096568,28,8.2
tt0096569,6580,6.5
tt0096570,51,5.3
tt0096571,13,7.9
tt0096572,94,7.4
tt0096573,5,7.2
tt0096574,7,7.9
tt0096575,82,7.6
tt0096576,61,7.7
tt0096577,20,6.9
tt0096578,90,7
tt0096579,19792,6.6
tt0096580,79,7.8
tt0096581,213,8
tt0096582,1199,6.9
tt0096583,45,8.4
tt0096584,189,7.2
tt0096585,22,7.5
tt0096586,18,6.7
tt0096587,141,4.6
tt0096588,205,6.5
tt0096589,81,7.8
tt0096590,112,7
tt0096591,1146,8
tt0096592,86,7
tt0096593,243,7.6
tt0096594,30,6.1
tt0096595,111,8.5
tt0096596,60,7.7
tt0096597,1098,3.5
tt0096599,5,6.2
tt0096600,8,7.9
tt0096601,312,7.6
tt0096603,14,8
tt0096604,131,9.2
tt0096605,84,4
tt0096606,232,7.7
tt0096607,154,7.1
tt0096608,14,6.6
tt0096609,23,7.7
tt0096610,2001,7.4
tt0096611,344,7.6
tt0096612,16,7.6
tt0096613,24,6
tt0096614,53,7
tt0096615,53,8.3
tt0096616,40,8.5
tt0096617,39,7
tt0096618,18,7.8
tt0096619,255,8.6
tt0096621,17,7.3
tt0096622,18,5.7
tt0096623,68,8.4
tt0096624,76,8.2
tt0096626,7209,8.3
tt0096627,16,5.8
tt0096628,119,7
tt0096629,31,7.6
tt0096630,10,7.5
tt0096632,8,4.9
tt0096633,1097,9.1
tt0096634,20,7.2
tt0096635,1694,7.1
tt0096636,1432,4.8
tt0096637,14,6.6
tt0096638,75,5.9
tt0096639,16185,8.8
tt0096640,58,8.6
tt0096641,320,7.4
tt0096642,792,8.1
tt0096643,1216,6.2
tt0096645,68,8.6
tt0096646,238,7.3
tt0096647,64,8.2
tt0096648,91,7.3
tt0096649,7,5.7
tt0096650,35,6.3
tt0096651,240,7.2
tt0096652,7,7.1
tt0096653,10,7.4
tt0096654,11,6.1
tt0096655,28,7
tt0096656,288,8.6
tt0096657,72279,8.5
tt0096658,358,6
tt0096659,25,7.1
tt0096661,233,6.3
tt0096663,41,8.6
tt0096664,47,7.4
tt0096665,122,7
tt0096666,10,4.7
tt0096667,6,6.2
tt0096668,36,7.6
tt0096669,7,5.6
tt0096670,7,8
tt0096671,79,7.2
tt0096673,360,7.2
tt0096674,50,5
tt0096675,21,6.7
tt0096676,21,7.4
tt0096677,271,8.2
tt0096679,649,8.3
tt0096680,83,5.9
tt0096681,1838,7
tt0096682,16,6.8
tt0096683,47,9
tt0096684,21477,8.1
tt0096685,900,8.3
tt0096686,3630,8
tt0096687,8,5.5
tt0096688,605,7.5
tt0096689,25,7.7
tt0096690,30,6.1
tt0096691,34,7.6
tt0096692,14,8.3
tt0096693,6,5.3
tt0096694,26426,7
tt0096695,25,6.9
tt0096697,293449,8.8
tt0096698,75,7.4
tt0096699,23,6.6
tt0096700,12,7
tt0096701,16,6.9
tt0096703,5,6.2
tt0096704,51,7.8
tt0096705,25,7.9
tt0096706,13,6.2
tt0096707,2364,6.3
tt0096708,16667,8
tt0096709,39,6.9
tt0096712,9,6.3
tt0096713,68,8.2
tt0096714,19,5.5
tt0096715,7,4.6
tt0096716,1315,8.6
tt0096717,93,8.1
tt0096718,66,8.4
tt0096719,137,6.7
tt0096720,88,8.1
tt0096721,6,6
tt0096723,36,8
tt0096724,46,6.8
tt0096725,2005,8.4
tt0096727,41,8.1
tt0096730,14,8
tt0096731,30,6.8
tt0096732,1244,7.9
tt0096733,43,6
tt0096734,55195,6.9
tt0096735,239,6
tt0096737,298,5.5
tt0096739,670,6.9
tt0096740,483,7.3
tt0096741,401,6.1
tt0096742,136,7.1
tt0096744,1450,7
tt0096745,42,6.3
tt0096746,8,6.8
tt0096747,115,6.6
tt0096748,29,5.3
tt0096749,14,5.9
tt0096751,18,4.3
tt0096752,66,7.7
tt0096753,10,5.3
tt0096754,139230,7.6
tt0096755,257,6
tt0096756,99,5.9
tt0096757,105,6.1
tt0096758,27,7
tt0096759,20,5.7
tt0096760,17,4.1
tt0096761,29,6.4
tt0096763,18,5.9
tt0096764,43555,7.2
tt0096765,5,4.4
tt0096766,6,6
tt0096767,26,3.1
tt0096768,23,3.9
tt0096769,1129,5.6
tt0096770,74,3.9
tt0096771,6,7.8
tt0096773,15,7.5
tt0096774,86,7.6
tt0096775,11,5
tt0096776,46,8.9
tt0096777,10,8.4
tt0096778,108,7
tt0096779,7,6.7
tt0096781,16,7.8
tt0096783,803,6.9
tt0096784,125,2.7
tt0096785,368,3.8
tt0096786,938,2.7
tt0096787,28764,6.7
tt0096789,125,3.6
tt0096791,9,7.7
tt0096792,16,5.4
tt0096793,9,4.1
tt0096794,23643,6.4
tt0096797,37,5.9
tt0096799,115,5.1
tt0096800,76,6.7
tt0096801,105,5.2
tt0096802,68,5
tt0096804,4011,3.4
tt0096805,13,4.8
tt0096806,110,4
tt0096808,1605,4.3
tt0096810,42,7.8
tt0096811,103,6.7
tt0096814,58,7.6
tt0096815,123,6.9
tt0096816,482,6.7
tt0096817,14,6
tt0096818,14,7.3
tt0096820,152,3.6
tt0096821,166,7
tt0096823,32,6.2
tt0096824,141,5.2
tt0096825,25,3.8
tt0096826,45,5.6
tt0096827,1944,8.3
tt0096828,327,6.9
tt0096829,9,6.4
tt0096830,268,3.8
tt0096832,16,6.4
tt0096833,318,6.7
tt0096835,38,8.6
tt0096837,59,4.4
tt0096839,246,3.8
tt0096840,45,7.1
tt0096841,682,7.1
tt0096842,5722,6.4
tt0096843,19,7.9
tt0096845,39,6.3
tt0096849,15,6.3
tt0096851,5,9
tt0096852,580,6.4
tt0096853,7,8
tt0096854,154,6.2
tt0096857,57,7.4
tt0096858,231,6.7
tt0096859,228,6
tt0096860,21,2.5
tt0096861,11,5.9
tt0096862,446,6.8
tt0096863,667,7.1
tt0096864,30,5.7
tt0096865,64,6.3
tt0096866,5507,6.7
tt0096867,44,6.2
tt0096868,32,6.6
tt0096869,724,6.3
tt0096870,10985,1.9
tt0096871,1157,5.8
tt0096872,714,6.7
tt0096873,41,7.8
tt0096874,373098,7.8
tt0096875,2713,5.4
tt0096876,78,5.4
tt0096877,59,4.7
tt0096878,209,7.1
tt0096879,26,6
tt0096880,3930,8
tt0096881,77,7
tt0096883,15,4.6
tt0096884,322,5.5
tt0096885,332,6.8
tt0096888,17,7.2
tt0096889,225,4.5
tt0096890,6,5
tt0096891,277,6.5
tt0096892,11,3.3
tt0096893,12,6.2
tt0096894,1692,8.1
tt0096895,286605,7.6
tt0096896,137,6.6
tt0096898,303,5.8
tt0096900,7,7.1
tt0096901,62,6.3
tt0096902,32,8.1
tt0096903,396,6.4
tt0096904,10,5.8
tt0096907,54,5.4
tt0096908,3028,8.1
tt0096909,8,6.8
tt0096910,5,4.6
tt0096911,215,6.1
tt0096912,137,8.3
tt0096913,10158,6.4
tt0096914,15,7
tt0096916,48,5.5
tt0096917,106,3.1
tt0096918,231,3.9
tt0096919,239,5.3
tt0096920,473,4.8
tt0096921,885,5.3
tt0096922,82,5.7
tt0096923,157,6.2
tt0096924,49,3.9
tt0096925,1168,6
tt0096926,4020,6.3
tt0096927,39,7.1
tt0096928,90104,6.9
tt0096930,70,6.3
tt0096931,712,6.5
tt0096932,292,4.4
tt0096933,41713,6.6
tt0096934,39,5.1
tt0096935,217,5.8
tt0096936,389,4.8
tt0096937,72,7
tt0096938,122,5.7
tt0096939,8,6.8
tt0096940,8,4.2
tt0096942,40,6.2
tt0096943,3111,5.9
tt0096944,131,4.8
tt0096945,11387,6.3
tt0096946,135,5.3
tt0096948,31,6.8
tt0096949,22,6
tt0096950,73,5.2
tt0096951,601,3.1
tt0096952,847,4.8
tt0096953,1010,5.7
tt0096954,367,4.6
tt0096955,6,6.5
tt0096957,32,7
tt0096958,89,5.3
tt0096959,23,4.8
tt0096961,301,6.6
tt0096962,108,5.9
tt0096963,224,6.6
tt0096964,133,6.7
tt0096965,63,5.7
tt0096966,1827,7.6
tt0096967,20,7
tt0096968,152,7
tt0096969,82053,7.2
tt0096970,65,6.2
tt0096971,54,4.4
tt0096973,16,6.8
tt0096974,40,7.7
tt0096976,1203,6.1
tt0096977,122,5.4
tt0096978,852,4.6
tt0096980,183,6.2
tt0096981,182,6.6
tt0096982,46,7.8
tt0096983,41,7.1
tt0096984,18,6.8
tt0096985,687,6.9
tt0096986,72,5.1
tt0096987,280,7.9
tt0096988,48,4.9
tt0096989,84,6.9
tt0096992,18,6.8
tt0096993,19,5.9
tt0096994,663,6.6
tt0096995,72,3.6
tt0096996,45,5.1
tt0096997,507,6.1
tt0096998,29,5.2
tt0096999,259,7.2
tt0097000,96,5.8
tt0097001,2581,3.8
tt0097002,29,7.3
tt0097003,479,4.9
tt0097004,446,3.9
tt0097005,13,8
tt0097006,43,5.8
tt0097007,338,6.2
tt0097008,699,4.9
tt0097009,6,7.5
tt0097010,14,4.2
tt0097011,26,5.1
tt0097012,19,5.4
tt0097013,87,7.4
tt0097014,11,5.7
tt0097015,1259,7.3
tt0097017,290,4.6
tt0097019,10,5.9
tt0097020,122,7
tt0097021,831,5.8
tt0097022,429,6.1
tt0097025,22,6.5
tt0097026,59,5.4
tt0097027,35171,7.1
tt0097028,945,5.3
tt0097029,466,6.1
tt0097031,227,2.6
tt0097032,7,3.1
tt0097033,73,7.8
tt0097034,10,6.3
tt0097035,216,6.2
tt0097036,59,6
tt0097037,153,3.7
tt0097038,212,6.8
tt0097039,150,7
tt0097040,48,5.6
tt0097041,193,5.3
tt0097042,145,7.8
tt0097043,230,7.6
tt0097044,9032,6.4
tt0097045,1149,6.9
tt0097046,9,6.2
tt0097047,323,6.7
tt0097048,7,6.6
tt0097049,330,5.5
tt0097050,9110,7.1
tt0097051,690,7.2
tt0097052,335,4.7
tt0097053,693,6.1
tt0097054,12,5.4
tt0097055,12,4.4
tt0097056,7,5.6
tt0097057,19,6.5
tt0097059,349,3.6
tt0097060,8,6
tt0097061,23,6.9
tt0097062,469,7.3
tt0097063,33,4.7
tt0097064,32,5.3
tt0097065,39,6.2
tt0097066,23,7.8
tt0097067,245,7.2
tt0097068,49,6.4
tt0097069,146,5.4
tt0097070,46,7.7
tt0097071,44,5.9
tt0097072,27,3.7
tt0097073,60,4
tt0097074,1417,6.4
tt0097075,275,6.3
tt0097076,309,4.7
tt0097077,212,4.3
tt0097078,64,2.7
tt0097079,32,6.2
tt0097080,216,6.3
tt0097081,1080,4.6
tt0097082,1080,7.7
tt0097083,1117,7.3
tt0097084,857,6.7
tt0097085,969,7.2
tt0097086,835,6.5
tt0097087,1101,7.4
tt0097088,1060,7.7
tt0097089,1001,7.1
tt0097091,862,7.3
tt0097093,62,8
tt0097094,23,7.3
tt0097095,1268,7
tt0097096,33,5.8
tt0097097,21,7.5
tt0097098,266,4.6
tt0097099,511,8.1
tt0097100,4457,5.7
tt0097101,39,6.1
tt0097102,25,5.2
tt0097103,42,6.1
tt0097104,228,4.9
tt0097106,2622,7.4
tt0097107,37,5.2
tt0097108,28655,7.6
tt0097109,915,5.2
tt0097111,16,5.2
tt0097112,14,7.5
tt0097113,292,6.9
tt0097114,9,4
tt0097115,600,5.8
tt0097116,3650,6.3
tt0097117,119,5.4
tt0097118,648,7.6
tt0097119,292,5.6
tt0097120,31,6.7
tt0097121,15,3.7
tt0097122,5,6.4
tt0097123,45800,8
tt0097124,70,4.4
tt0097125,2864,5.7
tt0097126,7,6.6
tt0097127,197,6.9
tt0097129,61,5.9
tt0097130,30,4.5
tt0097131,844,6.8
tt0097132,819,7.9
tt0097133,18,7.1
tt0097135,288,3.8
tt0097136,3405,4.2
tt0097137,80,5.4
tt0097138,24766,5
tt0097139,13,5.7
tt0097140,57,7.5
tt0097141,17,5.7
tt0097142,3869,6.2
tt0097143,143,7.5
tt0097144,190,4.4
tt0097145,14,6.1
tt0097146,157,4.9
tt0097147,12,5.6
tt0097148,12,6.6
tt0097149,19,7.9
tt0097150,72,7.4
tt0097151,28,6.5
tt0097152,1066,6.8
tt0097153,222,6.1
tt0097154,11,5.2
tt0097155,546,7.1
tt0097156,44,4.3
tt0097157,119,5.5
tt0097158,275,4.8
tt0097159,327,7.7
tt0097160,24,8.3
tt0097162,31069,6.8
tt0097163,8,8.4
tt0097164,216,6.3
tt0097165,297802,8
tt0097166,2700,6.1
tt0097167,124,4.5
tt0097168,71,3.4
tt0097169,91,5.8
tt0097170,43,2.9
tt0097171,199,4.1
tt0097172,288,5.6
tt0097174,1483,2.5
tt0097175,19,6.7
tt0097176,662,7.2
tt0097177,8,6.1
tt0097178,143,2.9
tt0097179,7615,5.2
tt0097181,770,8.4
tt0097182,744,5.5
tt0097183,5,4.6
tt0097184,101,4.7
tt0097187,6,8
tt0097188,7,6.3
tt0097189,102,7.1
tt0097190,135,6.8
tt0097191,191,4.8
tt0097192,27,5.2
tt0097193,6,5.2
tt0097194,89,5.3
tt0097195,1017,7.8
tt0097197,16,6.4
tt0097198,140,7
tt0097199,65,5.9
tt0097200,56,4.9
tt0097201,61,5.5
tt0097202,40481,7.9
tt0097204,19,4.5
tt0097205,123,5.6
tt0097206,74,7.7
tt0097207,26,4.8
tt0097208,95,5.1
tt0097209,13,7.1
tt0097210,18,6.6
tt0097211,1832,6.3
tt0097212,52,4.9
tt0097213,8,4.5
tt0097214,168,6.1
tt0097215,129,7.2
tt0097216,64855,7.9
tt0097217,40,3.8
tt0097220,18,7.6
tt0097221,439,3.9
tt0097222,35,7.3
tt0097223,19702,8.3
tt0097224,271,3.5
tt0097225,11,6.1
tt0097226,31,7.5
tt0097227,28,5
tt0097228,807,6.4
tt0097229,12,6.1
tt0097230,327,3.9
tt0097232,11,8
tt0097233,44,6.6
tt0097234,55,5.9
tt0097235,10686,6.5
tt0097236,5174,5.9
tt0097237,12,6.8
tt0097238,9,7.9
tt0097239,78691,7.4
tt0097240,26710,7.4
tt0097243,3833,7
tt0097244,3622,7.4
tt0097245,10,5.8
tt0097246,26,6.6
tt0097249,88,5.9
tt0097250,322,6.5
tt0097252,215,4.3
tt0097253,1000,7.8
tt0097255,14,6.9
tt0097256,22,5.4
tt0097257,17200,5.2
tt0097258,10,6.3
tt0097259,35,4.3
tt0097260,244,4.4
tt0097261,541,6.4
tt0097262,2252,6.2
tt0097263,1060,5.3
tt0097264,388,7.3
tt0097265,84,7
tt0097266,46,6.1
tt0097267,10,7.6
tt0097268,137,6.9
tt0097269,7,6.3
tt0097270,1540,7.1
tt0097271,132,5.8
tt0097272,5,4.8
tt0097275,5,5.6
tt0097276,1698,6.8
tt0097277,43,5.6
tt0097278,83,6.2
tt0097279,109,6.4
tt0097281,39,5.7
tt0097282,98,8.7
tt0097283,5,4.6
tt0097285,35,3.4
tt0097289,11421,6.2
tt0097292,822,6.6
tt0097293,51,6.3
tt0097294,62,7.7
tt0097297,224,7.3
tt0097298,130,2.9
tt0097299,26,7.3
tt0097302,535,5.7
tt0097303,577,6.5
tt0097304,14,6.8
tt0097305,113,3.4
tt0097306,163,3.3
tt0097307,418,3.7
tt0097309,16,5.1
tt0097313,18,7.1
tt0097314,1979,4.6
tt0097315,23,6.7
tt0097316,25,5.8
tt0097317,68,5
tt0097318,51,3.6
tt0097320,55,7
tt0097321,7,6.1
tt0097322,18627,6.8
tt0097323,23,7.1
tt0097324,9,6.8
tt0097325,6,5.2
tt0097327,70,5.8
tt0097328,10096,5.7
tt0097330,159,6.9
tt0097332,1587,5.7
tt0097334,2272,6.3
tt0097335,482,4.3
tt0097336,5765,6.5
tt0097337,7,6.9
tt0097338,45,5.7
tt0097339,114,6.9
tt0097340,34,5.6
tt0097341,230,4.5
tt0097342,58,6
tt0097343,25,4.2
tt0097344,25,8
tt0097345,19,6.1
tt0097346,120,5.7
tt0097347,65,7.1
tt0097348,179,6.3
tt0097349,18,6.9
tt0097350,95,6.4
tt0097351,91123,7.5
tt0097352,376,7.1
tt0097353,272,6.9
tt0097354,134,7.4
tt0097355,46,5
tt0097356,13,7.3
tt0097357,14,6.7
tt0097358,62,5.7
tt0097359,29,4.7
tt0097360,92,5.9
tt0097361,14,5.6
tt0097362,77,6.3
tt0097363,58,8.2
tt0097364,625,4.2
tt0097365,1240,3.3
tt0097366,16279,6.1
tt0097367,10,7.6
tt0097368,17894,4.9
tt0097371,938,3.3
tt0097372,3760,8.2
tt0097373,1837,5.7
tt0097374,47,5.9
tt0097375,73,4.9
tt0097376,342,6.3
tt0097377,51,7.3
tt0097379,73,6
tt0097380,109,3.5
tt0097381,5,8.8
tt0097382,141,7.1
tt0097383,1096,6.5
tt0097384,13,6.3
tt0097385,9,7.1
tt0097388,25095,4.6
tt0097389,90,4.3
tt0097390,8889,5.9
tt0097392,185,6.1
tt0097394,132,6
tt0097395,27,5.5
tt0097396,72,6.2
tt0097400,33,4.3
tt0097401,70,7.1
tt0097402,79,5.2
tt0097403,17,7.1
tt0097404,285,4.6
tt0097405,89,4.7
tt0097406,124,6.5
tt0097407,7,7.6
tt0097408,551,6.4
tt0097409,665,7.3
tt0097410,660,5.4
tt0097411,65,5.3
tt0097414,49,5.5
tt0097416,1310,7.2
tt0097417,186,6.6
tt0097418,10,6
tt0097419,123,5.2
tt0097422,11,9
tt0097423,1040,6.4
tt0097424,576,6.6
tt0097426,200,4.3
tt0097427,140,5.7
tt0097428,151297,6.5
tt0097429,1744,3.6
tt0097430,17,5.4
tt0097431,119,6.9
tt0097432,78,6.1
tt0097433,36,7.2
tt0097435,486,5.3
tt0097436,604,6.1
tt0097437,1440,8.3
tt0097438,5636,6.1
tt0097439,392,7.8
tt0097441,106622,7.9
tt0097442,175,7.2
tt0097443,13694,6.8
tt0097444,3674,6.6
tt0097445,397,6.9
tt0097446,328,6.6
tt0097448,30,6.7
tt0097449,42,2.8
tt0097450,563,6
tt0097453,59,5.9
tt0097454,14,7.9
tt0097455,538,5.2
tt0097456,187,4.3
tt0097457,13356,6.2
tt0097458,3190,6.1
tt0097460,34,7.2
tt0097461,13,6.5
tt0097462,21,6.8
tt0097463,29,5.1
tt0097464,40,3.5
tt0097465,16,7.3
tt0097466,74,6.6
tt0097469,1503,9
tt0097471,17,8.6
tt0097472,48,5.2
tt0097473,554,6
tt0097474,24981,5.2
tt0097475,20,7.2
tt0097478,1306,6
tt0097479,9,6
tt0097480,90,4
tt0097481,15463,5.9
tt0097482,281,5.2
tt0097486,5,6.4
tt0097487,850,7.2
tt0097488,7,6.6
tt0097489,81,7
tt0097490,566,5.2
tt0097491,31,6.8
tt0097492,151,9
tt0097493,66271,7.3
tt0097494,13,7.4
tt0097495,663,6.2
tt0097497,79,4.7
tt0097498,1124,3.1
tt0097499,24533,7.7
tt0097500,5868,5.7
tt0097501,20,4.8
tt0097503,927,5.9
tt0097504,192,5.3
tt0097505,73,4.8
tt0097506,8,4.2
tt0097507,178,4.2
tt0097508,108,6.2
tt0097509,150,6.9
tt0097511,9,4.9
tt0097513,22,5.8
tt0097514,851,7.2
tt0097515,189,6.2
tt0097516,68,5.4
tt0097517,6,3.7
tt0097518,42,5.4
tt0097519,8,5.6
tt0097520,80,6
tt0097521,1435,5.3
tt0097522,64,5.4
tt0097523,115680,6.3
tt0097524,129,5.1
tt0097525,31,5.7
tt0097526,13,7.3
tt0097527,2586,4.9
tt0097528,180,3.8
tt0097529,223,3.7
tt0097530,1804,5.8
tt0097531,4550,7
tt0097532,406,6.7
tt0097533,81,6.1
tt0097534,1857,4.5
tt0097535,15,6.8
tt0097536,19,5.6
tt0097537,5,4.4
tt0097539,933,7.2
tt0097540,5,7.4
tt0097541,44,7.3
tt0097543,73,7.3
tt0097545,11,5.3
tt0097547,34,5.9
tt0097549,241,6.5
tt0097550,670,5.6
tt0097551,74,7.5
tt0097552,69,6.9
tt0097553,1967,7.8
tt0097554,44,7.2
tt0097555,475,5.7
tt0097557,2066,6.1
tt0097558,163,6.5
tt0097560,27,5.1
tt0097561,1351,7.3
tt0097562,66,6.5
tt0097563,91,5.5
tt0097564,4501,8.5
tt0097565,28,7.3
tt0097567,1223,6.1
tt0097568,5,7.4
tt0097569,10,6.1
tt0097570,2367,5.9
tt0097571,17,7.7
tt0097572,6,7.5
tt0097573,412,3.4
tt0097574,195,6.5
tt0097575,47,6.3
tt0097576,560506,8.3
tt0097578,35,6.8
tt0097579,5055,6.4
tt0097582,147,4.6
tt0097583,102,6.8
tt0097584,732,7.1
tt0097585,56,6.9
tt0097587,24,5.9
tt0097588,37,4
tt0097589,36,4.7
tt0097590,6,3.7
tt0097591,175,6.5
tt0097592,6,2.8
tt0097593,351,5.9
tt0097594,432,6.6
tt0097595,15,7.2
tt0097596,54,6.4
tt0097597,67,6
tt0097598,9,5.9
tt0097599,61,4.3
tt0097600,19,6.4
tt0097601,180,6.1
tt0097602,18,7.8
tt0097603,59,7.8
tt0097604,21,3.7
tt0097607,4715,6.4
tt0097608,140,5.7
tt0097609,383,4
tt0097611,52,6.2
tt0097612,116,6.1
tt0097613,5372,5.6
tt0097614,449,6.9
tt0097615,5,6.2
tt0097617,32,5.8
tt0097618,666,6.6
tt0097619,169,6.3
tt0097621,8,6.5
tt0097623,86,6.7
tt0097625,116,4.3
tt0097626,7395,6.1
tt0097627,6,7.5
tt0097628,85,7.9
tt0097629,5,6
tt0097630,824,2.8
tt0097631,83,4.6
tt0097632,60,5.5
tt0097633,63,5.8
tt0097634,30,5.9
tt0097635,6147,7.5
tt0097636,2552,5.7
tt0097637,27129,6
tt0097638,107,5.7
tt0097639,142,5.5
tt0097640,148,5.5
tt0097642,94,5.8
tt0097643,7,7.7
tt0097644,40,5.9
tt0097645,44,4.5
tt0097646,15,6.3
tt0097647,38072,5
tt0097648,1029,7
tt0097649,90,6.2
tt0097650,222,5.7
tt0097651,80,6.4
tt0097653,25,7.6
tt0097654,15,6.2
tt0097655,155,5.3
tt0097656,6,4.3
tt0097657,5,8.8
tt0097658,19,8
tt0097659,40021,6.4
tt0097660,8,6.6
tt0097661,683,8
tt0097662,3540,6.3
tt0097663,153,4.3
tt0097664,30,6
tt0097665,121,6.2
tt0097666,51,6.2
tt0097667,80,4.8
tt0097668,143,6.5
tt0097669,15,3.6
tt0097670,2131,5.4
tt0097671,294,4.9
tt0097672,11,8.4
tt0097673,813,7.4
tt0097674,10268,7.6
tt0097675,27,6.5
tt0097676,830,6.8
tt0097678,20,6
tt0097681,292,7.1
tt0097682,127,6
tt0097683,28,6.6
tt0097684,6,8
tt0097687,163,5
tt0097688,11,7.3
tt0097689,80,5.7
tt0097690,484,8.1
tt0097692,40,6.4
tt0097693,23,6.7
tt0097694,2393,8
tt0097695,118,6.4
tt0097696,7,4
tt0097697,19,5.8
tt0097698,204,4.4
tt0097699,106,4.4
tt0097700,1535,6.1
tt0097701,20,7.8
tt0097702,830,7.1
tt0097703,90,5
tt0097704,89,5.1
tt0097705,64,5.1
tt0097706,62,5.7
tt0097707,913,6.4
tt0097708,49,6.1
tt0097709,119,6.8
tt0097713,10,5.5
tt0097714,4801,6.9
tt0097715,127,5.1
tt0097716,81,7.3
tt0097717,210,4.2
tt0097718,222,4
tt0097719,277,6.8
tt0097720,106,4
tt0097721,159,6.9
tt0097722,15324,7.4
tt0097724,70,6.8
tt0097725,94,6.6
tt0097726,90,4.3
tt0097727,1092,7.7
tt0097728,5461,7
tt0097730,34,7.1
tt0097731,4347,6.9
tt0097733,136521,7.2
tt0097734,116,4.2
tt0097737,14084,5.8
tt0097738,48,5.8
tt0097739,21,5.5
tt0097740,11,7.4
tt0097741,41,6.1
tt0097742,78353,6.6
tt0097743,21,6.1
tt0097744,15,6.1
tt0097745,93,6
tt0097746,9,7.2
tt0097749,24,7.6
tt0097751,27,6.1
tt0097752,48,7.5
tt0097753,158,6.4
tt0097755,190,5.3
tt0097756,871,5.3
tt0097757,186299,7.6
tt0097758,8706,6.1
tt0097759,111,6
tt0097760,16,6.2
tt0097761,84,5.6
tt0097763,55,8.6
tt0097765,37,7.6
tt0097766,171,7.7
tt0097768,468,5.4
tt0097769,1221,6.3
tt0097770,31783,6.3
tt0097772,42,8.2
tt0097773,75,6.6
tt0097774,14,6.1
tt0097775,2112,5.8
tt0097776,58,6.3
tt0097777,302,7.2
tt0097778,66999,5.8
tt0097779,253,7.8
tt0097780,124,6
tt0097781,247,2.8
tt0097782,756,6.1
tt0097783,109,7
tt0097784,600,5.9
tt0097785,13,5.8
tt0097786,10,6.9
tt0097787,29,7.8
tt0097788,98,7.3
tt0097789,6,5.3
tt0097790,5892,5.9
tt0097791,273,8.1
tt0097792,17,7.4
tt0097793,39,6.5
tt0097794,15,6.2
tt0097795,85,7.2
tt0097797,70,7
tt0097799,5,7
tt0097800,276,5.7
tt0097801,35,3.5
tt0097802,62,6.8
tt0097803,63,5.1
tt0097804,53,5.6
tt0097805,53,5.7
tt0097806,150,7.1
tt0097808,11,7.1
tt0097809,93,6.9
tt0097810,904,7.9
tt0097811,12,6.1
tt0097812,584,7.3
tt0097813,42,5.4
tt0097814,84568,7.9
tt0097815,51924,7.2
tt0097817,42,7.8
tt0097818,123,6.1
tt0097819,16,5.7
tt0097820,17,4.5
tt0097821,63,6.1
tt0097822,56,7.6
tt0097823,8,7.8
tt0097824,565,5.8
tt0097825,210,6.8
tt0097826,300,6.3
tt0097827,13,6.8
tt0097829,8,4.5
tt0097831,98,7.9
tt0097833,67,7.3
tt0097834,65,7.3
tt0097836,131,6
tt0097837,49,4.6
tt0097839,907,6.9
tt0097840,5,7.2
tt0097841,1613,7.4
tt0097843,662,8
tt0097844,263,4.3
tt0097845,180,4.1
tt0097846,27,6
tt0097847,8,7.4
